customer_id,age,gender,annual_income,education,marital_status,city,state,country,postal_code,signup_date,purchase_frequency,avg_purchase_value,total_spent,days_since_last_purchase,favorite_payment_method,electronics_score,clothing_score,home_decor_score,beauty_score,sports_score,books_score,food_score,website_visits_per_month,avg_session_duration,mobile_app_usage,desktop_usage,items_viewed_per_visit,cart_abandonment_rate,email_engagement_rate,support_tickets,satisfaction_score
1dc5ade4,71,Male,118171,Associate Degree,Widowed,Kathrynland,OK,US,84845,2022-07-20,9,33.66,302.93,32,Credit Card,35,48,26,43,35,38,45,2,17.32,94,18,8,78,61,0,6.8
86dbdb03,63,Female,65256,High School,Single,Jessicaburgh,IL,US,27763,2024-05-09,7,34.26,239.82,18,Debit Card,85,83,48,75,78,70,74,0,4.87,8,98,10,31,31,2,6.4
b971c227,24,Female,60821,Master Degree,Single,Jarvisport,ND,US,46236,2023-09-17,7,37.53,262.7,56,Google Pay,71,48,48,49,60,66,74,4,9.08,37,53,12,45,0,2,6.8
56aa2a5b,19,Male,88872,High School,Married,New Kevinside,WI,US,34046,2021-07-19,7,31.54,220.77,26,Apple Pay,76,65,77,58,72,46,53,5,17.03,51,48,12,35,14,0,7.5
6ed18d8b,32,Male,60410,Associate Degree,Divorced,South Mark,IL,US,75777,2024-07-12,15,53.41,801.1,96,Bank Transfer,25,48,28,57,25,32,58,4,26.04,74,39,1,13,64,0,7.2
efe76808,37,Male,46142,Bachelor Degree,Married,Smithside,LA,US,38531,2020-06-13,13,77.66,1009.56,62,Debit Card,42,42,42,25,18,23,36,2,23.07,65,51,1,38,11,0,6.8
4ccedd3a,27,Non-binary,132117,Associate Degree,Married,Ernestbury,UT,US,21819,2020-06-12,8,57.92,463.38,98,Credit Card,62,34,66,40,45,70,56,3,21.77,84,13,12,52,4,0,8.5
93e63cbc,44,Male,69882,Master Degree,Single,North Darrellmouth,WI,US,21362,2020-05-23,11,40.59,446.44,42,Apple Pay,13,24,26,29,39,15,9,2,28.44,53,55,18,73,54,1,7.3
afcf1444,33,Non-binary,50030,PhD,Divorced,Jonesport,GU,US,17703,2022-06-27,11,19.27,211.97,99,Credit Card,65,28,53,31,62,32,36,1,12.84,68,23,9,36,22,0,7.1
a6979797,43,Female,112152,Master Degree,Divorced,Matamouth,VI,US,33283,2023-07-29,6,105.73,634.36,108,Google Pay,58,57,68,70,69,62,75,3,15.47,78,39,11,30,24,0,8.7
6d3ea340,26,Female,109840,Bachelor Degree,Single,Brownhaven,ID,US,36191,2021-05-25,8,69.8,558.38,63,PayPal,67,73,74,38,50,74,51,11,24.36,92,15,9,40,73,1,8.7
689cf5bc,32,Female,44224,Bachelor Degree,Married,Huntville,ND,US,34344,2022-02-06,7,35.98,251.88,25,PayPal,31,40,52,45,36,35,57,7,13.71,38,66,4,56,13,1,6.8
452c7cb5,69,Non-binary,57758,Bachelor Degree,Married,West Kayla,MP,US,46986,2021-06-03,6,15.0,90.0,88,PayPal,79,80,65,58,74,82,78,3,16.39,16,92,11,53,31,1,5.4
631be392,31,Non-binary,111354,Bachelor Degree,Married,South Maryborough,AR,US,58547,2020-04-19,5,73.72,368.62,83,Apple Pay,38,48,53,40,59,52,57,3,17.29,32,74,17,61,74,0,8.6
7a57a5a1,34,Male,41269,Master Degree,Widowed,Davidside,MA,US,89907,2025-04-04,11,15.0,165.0,9,Debit Card,67,82,80,86,88,68,83,5,16.03,52,41,15,63,23,1,6.7
437293ef,45,Non-binary,102128,Master Degree,Single,Sparksmouth,FM,US,04876,2022-08-09,8,68.37,546.99,56,Apple Pay,27,28,31,27,43,23,22,6,19.68,82,8,16,67,73,1,8.6
58026550,52,Female,89051,Associate Degree,Single,Lloydville,WI,US,21487,2021-02-09,13,46.59,605.64,88,Apple Pay,15,49,16,13,20,34,52,11,18.22,70,31,6,69,82,0,7.5
3180be32,32,Male,32537,PhD,Divorced,Johntown,KS,US,49125,2022-03-06,10,15.0,150.0,46,Debit Card,10,44,46,29,23,19,33,1,21.59,29,69,8,44,83,3,6.4
a8d99d5c,23,Non-binary,46499,PhD,Divorced,South Ariana,VA,US,87098,2020-09-26,11,34.03,374.32,63,Credit Card,21,32,20,21,35,45,16,5,15.29,86,8,11,31,40,1,6.2
6e10ccd1,18,Male,90517,Bachelor Degree,Widowed,South Samuelfort,MH,US,21943,2022-01-09,7,81.79,572.53,111,Google Pay,78,82,67,68,60,59,80,6,15.74,75,22,14,31,90,0,7.8
044378fc,72,Non-binary,85409,Master Degree,Single,New Davidberg,NY,US,31063,2022-03-29,9,15.0,135.0,98,PayPal,44,40,46,34,33,14,44,7,3.38,52,53,10,61,8,2,6.5
916e6cc1,31,Female,15964,Associate Degree,Single,Cardenastown,SD,US,56414,2021-11-27,9,38.56,347.02,108,Bank Transfer,67,53,68,56,56,63,65,3,8.91,37,58,7,86,37,0,5.7
d6e60146,42,Non-binary,81991,Master Degree,Single,New Kirk,MO,US,68979,2021-06-05,10,36.95,369.53,120,Google Pay,19,43,16,39,51,37,38,10,18.72,43,64,12,44,62,0,8.1
2fdcb8f2,45,Male,24014,Master Degree,Divorced,Torresfort,VI,US,76159,2023-04-28,6,15.0,90.0,30,PayPal,39,53,33,33,37,60,56,4,14.29,55,31,1,52,58,3,5.9
a4d884b0,41,Male,78309,Associate Degree,Single,Lake Wyattfurt,NM,US,13971,2021-04-23,10,91.72,917.16,118,Debit Card,44,40,8,21,10,38,21,6,13.32,44,48,11,16,57,1,8.0
7886ada3,35,Male,29975,Associate Degree,Widowed,Williamsville,NM,US,73281,2023-07-12,8,69.27,554.16,22,Google Pay,18,9,43,7,40,15,22,5,9.85,57,40,4,62,12,0,6.4
88d62a62,19,Male,130004,PhD,Single,Daniellechester,MD,US,78489,2024-11-24,8,15.0,120.0,99,Credit Card,28,51,24,46,52,40,28,4,10.66,10,81,8,57,100,1,7.9
044ba4b8,38,Male,73581,Bachelor Degree,Single,Port Sean,NE,US,99013,2022-06-20,4,23.66,94.65,65,Credit Card,33,35,28,55,34,33,40,5,21.27,87,21,6,44,59,1,7.9
1d2750bd,47,Male,24070,Master Degree,Married,Jacksonton,TX,US,47095,2021-04-17,7,15.0,105.0,15,Bank Transfer,25,55,53,17,19,39,23,5,16.74,4,100,8,79,46,0,5.7
9ae99f3e,61,Female,38994,PhD,Widowed,Candaceburgh,CA,US,32320,2020-04-16,4,16.36,65.45,68,Apple Pay,74,63,79,77,66,57,74,5,8.97,88,12,9,68,26,2,5.4
d7500442,26,Male,117524,Associate Degree,Single,Port Autumn,VI,US,63975,2021-11-29,10,15.0,150.0,48,PayPal,45,33,31,31,26,30,8,10,24.99,27,58,18,49,47,0,8.4
ef8a4579,45,Non-binary,58227,Associate Degree,Widowed,Port Josephberg,RI,US,24215,2020-06-04,9,79.19,712.74,76,Bank Transfer,27,33,23,17,9,22,36,6,17.36,27,78,10,57,17,1,7.1
c5087939,41,Male,61301,Master Degree,Married,Sydneychester,HI,US,91645,2022-12-11,9,110.52,994.67,7,Debit Card,69,100,66,78,83,63,82,7,15.53,48,63,5,62,28,0,7.4
828b3de0,22,Non-binary,67326,Bachelor Degree,Divorced,Port Stevenchester,MA,US,80886,2020-09-02,11,48.42,532.64,66,Google Pay,32,60,34,52,51,42,49,3,16.83,87,0,15,55,38,2,6.9
94c7206f,27,Non-binary,44244,PhD,Divorced,Stephensburgh,OH,US,64499,2024-12-09,4,15.88,63.52,4,Google Pay,53,46,36,14,41,38,34,4,12.1,83,21,9,30,35,0,6.8
4580f9dc,38,Female,86489,Bachelor Degree,Single,Lawrencehaven,WV,US,41154,2020-10-13,11,15.0,165.0,67,Google Pay,35,38,34,39,9,42,43,10,17.52,44,51,15,65,85,0,8.4
ba63ea90,60,Non-binary,70048,Master Degree,Divorced,Davidmouth,VI,US,98670,2024-06-20,3,15.0,45.0,19,Debit Card,44,29,22,30,19,7,7,7,13.24,24,65,8,45,18,3,6.6
fa86801a,54,Male,23717,Master Degree,Married,Pamelaburgh,ID,US,85746,2022-11-18,12,15.0,180.0,71,Google Pay,29,16,20,26,18,32,46,9,9.16,75,25,1,40,40,3,5.1
18a1462b,61,Female,108515,High School,Single,Matthewport,PW,US,54311,2021-07-10,16,79.17,1266.72,59,PayPal,62,69,55,75,74,74,60,10,26.39,63,42,13,59,44,0,7.4
73b4a8a9,60,Non-binary,53008,PhD,Divorced,East Jennifer,RI,US,09748,2020-10-02,4,73.54,294.15,77,Debit Card,15,41,44,31,35,46,33,5,10.77,51,41,9,78,40,1,6.1
d7905ff6,37,Female,50858,High School,Married,Lake Davidhaven,NM,US,12443,2022-03-01,14,49.76,696.66,29,Debit Card,71,85,65,62,90,88,79,9,11.21,43,61,10,45,56,1,7.4
530d07b2,39,Female,33625,High School,Married,Sarastad,PA,US,57057,2024-05-13,10,15.0,150.0,80,Apple Pay,64,80,63,87,85,87,69,6,17.16,31,58,13,71,75,1,6.4
c702035c,25,Female,73528,Associate Degree,Widowed,Lake Melissa,MH,US,48600,2020-05-06,8,81.56,652.49,63,Apple Pay,50,62,64,52,55,52,76,5,19.09,80,14,10,43,39,0,7.7
30df2da8,38,Non-binary,183878,Master Degree,Single,Harrishaven,VA,US,72187,2024-09-16,10,50.94,509.42,11,Credit Card,50,59,84,77,81,55,59,8,18.3,89,5,12,72,21,0,8.7
1715426f,20,Male,83725,Bachelor Degree,Divorced,West Timothy,MD,US,76915,2021-06-20,7,15.0,105.0,88,Bank Transfer,58,27,24,32,41,43,28,6,14.04,11,88,13,55,49,0,7.4
6c6dd112,57,Male,66211,Associate Degree,Married,Millerfort,IA,US,38558,2023-01-31,10,30.42,304.19,106,Apple Pay,23,43,24,45,39,10,45,5,14.08,20,75,3,56,44,2,6.7
5463b6ef,72,Female,55156,Associate Degree,Single,North Makayla,CT,US,89118,2022-06-29,8,43.81,350.48,78,Debit Card,62,46,69,65,54,74,72,2,14.26,41,63,7,54,21,1,5.3
74ee2b95,59,Non-binary,119826,Master Degree,Widowed,West Lisatown,DE,US,31850,2020-10-01,9,15.0,135.0,120,Debit Card,69,70,63,65,79,59,59,4,11.16,0,100,12,36,52,1,7.4
6db77f50,27,Male,16916,Master Degree,Married,Johnsonborough,TN,US,65704,2024-06-09,12,15.0,180.0,93,Credit Card,39,38,55,33,48,45,44,7,12.55,22,94,6,29,0,2,5.8
ebe7089f,37,Non-binary,13391,Associate Degree,Widowed,Port John,UT,US,60953,2021-08-06,5,26.67,133.35,5,PayPal,35,22,32,14,13,12,26,5,13.84,43,65,11,30,10,3,6.0
770a219d,68,Non-binary,42828,Bachelor Degree,Widowed,New Nancy,GA,US,32404,2024-07-12,2,49.32,98.64,105,PayPal,74,67,83,58,47,57,63,4,12.14,46,58,1,41,15,0,5.0
d8d0e018,20,Male,17467,Associate Degree,Widowed,New Jennifer,ID,US,52455,2023-09-19,5,15.0,75.0,117,Debit Card,57,72,48,46,86,69,67,3,9.45,81,19,8,51,35,3,5.0
310cc5e3,24,Female,42420,PhD,Married,Johnsonview,MI,US,67791,2024-02-03,4,39.05,156.19,19,PayPal,75,60,76,68,76,80,82,7,18.15,88,10,1,67,0,1,6.1
b90d0e04,47,Non-binary,32571,PhD,Divorced,South Kaitlyn,AK,US,44127,2022-04-03,5,49.0,245.0,97,Apple Pay,20,23,3,28,39,42,6,3,9.81,50,56,7,86,4,3,6.1
ee7b6b35,54,Male,68891,Bachelor Degree,Married,Frenchtown,AL,US,30761,2022-10-03,14,16.82,235.45,34,PayPal,59,71,94,73,82,73,57,5,13.26,44,43,13,55,50,1,6.9
9699232c,33,Female,46001,High School,Widowed,Manningborough,MS,US,70018,2025-01-03,15,69.06,1035.95,10,PayPal,68,60,35,66,74,53,72,6,16.18,71,41,13,58,55,0,6.9
